ccg_code,year,month,registered_patients,diabetes_patients,total_spend,per_capita_spend
07M,2012,Aug,288647.0,16334.0,305583.88999999996,18.708454144728783
07N,2012,Aug,179414.0,10323.0,203140.44,19.67843068875327
07P,2012,Aug,280764.0,19370.0,320394.36999999994,16.540752194114607
07Q,2012,Aug,255750.0,12846.0,241497.6,18.79943951424568
07R,2012,Aug,203003.0,7334.0,121441.26999999997,16.558667848377418
07T,2012,Aug,219452.0,11207.0,261622.89000000007,23.344596234496304
07V,2012,Aug,301680.0,17273.0,309255.0900000001,17.90395935853645
07W,2012,Aug,299269.0,19285.0,333846.13,17.311181228934405
07X,2012,Aug,211081.0,13198.0,253024.1399999999,19.171400212153348
07Y,2012,Aug,205967.0,12366.0,245465.66999999993,19.85004609412906
08A,2012,Aug,212653.0,10883.0,213424.39999999997,19.61080584397684
08C,2012,Aug,157333.0,6639.0,133561.08000000002,20.117650248531408
08D,2012,Aug,220815.0,11517.0,188241.71000000002,16.344682643049406
08E,2012,Aug,187967.0,13719.0,222807.83999999997,16.24082221736278
08F,2012,Aug,204491.0,11013.0,225779.47999999992,20.50117860710069
08G,2012,Aug,214206.0,12692.0,254687.6000000001,20.066782225023644
08H,2012,Aug,171140.0,8116.0,125396.04,15.450473139477575
08J,2012,Aug,149041.0,6666.0,125984.04999999999,18.899497449744974
08K,2012,Aug,307823.0,12936.0,221220.73999999993,17.1011703772418
08L,2012,Aug,234814.0,12686.0,239224.53000000006,18.857364811603347
08M,2012,Aug,271513.0,18477.0,402509.9000000002,21.7843751691292
08N,2012,Aug,213037.0,14936.0,287807.79999999993,19.269402785216922
08P,2012,Aug,157999.0,5179.0,93115.77000000002,17.97948831820815
08Q,2012,Aug,260188.0,11595.0,209855.72,18.098811556705478
08R,2012,Aug,168414.0,8517.0,163298.71,19.17326640835975
08T,2012,Aug,142037.0,7444.0,151736.47,20.38372783449758
08V,2012,Aug,209768.0,12269.0,221094.65999999992,18.020593365392447
08W,2012,Aug,221026.0,12986.0,251563.13,19.37187201601725
08X,2012,Aug,300906.0,11763.0,216037.88999999998,18.365883703136955
08Y,2012,Aug,195192.0,7745.0,134535.28,17.370597805035505
09A,2012,Aug,165985.0,5820.0,108337.61000000002,18.61470962199313
09C,2012,Aug,95496.0,5250.0,116942.17000000001,22.27469904761905
09D,2012,Aug,246425.0,9457.0,188373.46,19.918944697049803
09E,2012,Aug,170878.0,9221.0,202166.40000000002,21.92456349636699
09F,2012,Aug,152396.0,8483.0,154983.06000000003,18.269840858186964
09G,2012,Aug,395058.0,22445.0,518516.8499999999,23.101664067721092
09H,2012,Aug,97051.0,5375.0,133347.46,24.80882976744186
09J,2012,Aug,191882.0,10425.0,229997.34,22.062094964028777
09L,2012,Aug,129916.0,5887.0,119000.26,20.214075080686257
09N,2012,Aug,169943.0,7130.0,134425.49,18.8535049088359
09P,2012,Aug,147619.0,8451.0,188800.82,22.34064844397113
09W,2012,Aug,216659.0,13690.0,295541.1399999999,21.58810372534696
09X,2012,Aug,178339.0,8173.0,159816.24,19.554171051021655
09Y,2012,Aug,280371.0,14295.0,297442.88999999996,20.807477439664215
10A,2012,Aug,158284.0,9803.0,238505.58,24.329856166479647
10C,2012,Aug,72551.0,3529.0,73876.87,20.934222159251913
10D,2012,Aug,83012.0,5459.0,123846.93000000002,22.686742993222207
10E,2012,Aug,111096.0,7364.0,153763.14,20.880382944052148
10G,2012,Aug,105928.0,4946.0,115355.42000000001,23.32297209866559
10H,2012,Aug,253062.0,12263.0,253296.19000000003,20.65532006849874
10J,2012,Aug,168882.0,8878.0,168081.72,18.93238567244875
10K,2012,Aug,160950.0,8763.0,176240.01999999996,20.1118361291795
10L,2012,Aug,117428.0,6720.0,144697.71,21.53239732142857
10M,2012,Aug,89777.0,3572.0,72480.93,20.29141377379619
10N,2012,Aug,84359.0,3567.0,69414.07,19.460070086907766
10Q,2012,Aug,548978.0,24080.0,488499.32000000007,20.286516611295685
10R,2012,Aug,171378.0,8414.0,161676.52999999994,19.21518065129545
10T,2012,Aug,103562.0,7765.0,141763.57000000004,18.256737926593694
10V,2012,Aug,168161.0,9562.0,188643.59000000003,19.728465802133446
10W,2012,Aug,100369.0,4261.0,87665.45999999998,20.57391692091058
10X,2012,Aug,213671.0,10428.0,217427.39,20.850344265439205
10Y,2012,Aug,156171.0,7601.0,164205.48,21.603141691882648
11A,2012,Aug,437677.0,20904.0,444827.7300000001,21.279550803673942
11C,2012,Aug,119827.0,5537.0,117427.38,21.207762326169405
11D,2012,Aug,122029.0,4965.0,94871.59,19.10807452165156
11E,2012,Aug,159904.0,6968.0,131252.57,18.83647675086108
11H,2012,Aug,376986.0,16988.0,313073.51999999996,18.429098186955496
11J,2012,Aug,619106.0,33342.0,665331.0399999996,19.95474296682861
11M,2012,Aug,496709.0,28502.0,549118.77,19.265973265034035
11N,2012,Aug,453574.0,24704.0,479564.46999999986,19.412421874999993
11T,2012,Aug,170640.0,8910.0,170812.86,19.170915824915824
11X,2012,Aug,438437.0,24405.0,451609.48999999993,18.504793689817657
12A,2012,Aug,204972.0,9937.0,205731.75,20.703607728690752
12D,2012,Aug,172928.0,9539.0,204167.76000000007,21.403476255372688
12F,2012,Aug,268747.0,16122.0,311414.2100000001,19.31610284083861
13P,2012,Aug,542668.0,34376.0,846146.1099999998,24.614443507097967
99A,2012,Aug,396128.0,21579.0,436480.48000000004,20.227094860744245
99C,2012,Aug,175585.0,10420.0,205333.80999999994,19.705739923224563
99D,2012,Aug,126824.0,7786.0,163989.09000000003,21.06204597996404
99E,2012,Aug,207630.0,11082.0,259772.36999999997,23.440928532755816
99F,2012,Aug,144540.0,8329.0,178777.84000000003,21.464502341217436
99G,2012,Aug,145859.0,7894.0,160025.32,20.271765898150495
99H,2012,Aug,226936.0,9905.0,200138.59,20.20581423523473
99J,2012,Aug,365318.0,17916.0,378671.37999999995,21.135933244027683
99K,2012,Aug,132882.0,6554.0,124578.41000000002,19.007996643271287
99M,2012,Aug,170761.0,8171.0,181590.98000000007,22.223837963529565
99N,2012,Aug,362681.0,18353.0,407110.69,22.18224214024955
99P,2012,Aug,722197.0,37713.0,671980.9099999998,17.818283085408208
99Q,2012,Aug,234969.0,13203.0,236469.29000000004,17.910269635688863
00C,2012,Sep,84625.0,5293.0,81654.67999999998,15.426918571698465
00D,2012,Sep,232628.0,15116.0,272662.6000000001,18.038012701772963
00F,2012,Sep,168292.0,9968.0,148521.74000000002,14.899853531300163
00G,2012,Sep,125410.0,5168.0,93785.55,18.14735874613003
00H,2012,Sep,103460.0,6240.0,104092.74999999996,16.681530448717943
00J,2012,Sep,198135.0,11861.0,214085.58999999997,18.049539667818898
00K,2012,Sep,227267.0,12031.0,226035.24999999994,18.7877358490566
00L,2012,Sep,264148.0,16865.0,250493.4100000001,14.85285561814409
00M,2012,Sep,230654.0,13128.0,249767.54000000004,19.0255591102986
00N,2012,Sep,125301.0,8055.0,142130.53999999998,17.645008069522035
00P,2012,Sep,231625.0,13478.0,257690.18999999997,19.119319631992877
00Q,2012,Sep,124909.0,8330.0,161236.03999999998,19.356067226890755
00R,2012,Sep,139228.0,9034.0,166819.54000000004,18.465744963471334
00T,2012,Sep,229563.0,15613.0,266497.1100000001,17.06892397361174
00V,2012,Sep,154052.0,8335.0,149641.72000000006,17.953415716856636
00W,2012,Sep,158649.0,8256.0,192261.08,23.287437015503876
00X,2012,Sep,139469.0,8394.0,135895.44999999998,16.18959375744579
00Y,2012,Sep,177319.0,10749.0,250386.84999999998,23.293966880640056
01A,2012,Sep,288876.0,17288.0,328189.93000000005,18.98368405830634
01C,2012,Sep,164531.0,8938.0,151918.41999999998,16.99691429850078
01D,2012,Sep,174292.0,10737.0,204679.39000000004,19.06299618142871
01E,2012,Sep,167553.0,9236.0,164589.65,17.820447163274142
01F,2012,Sep,101262.0,6894.0,119106.26000000001,17.27680011604294
01G,2012,Sep,189822.0,10151.0,185036.6899999999,18.228419860112293
01H,2012,Sep,411612.0,21957.0,394991.98000000004,17.98934189552307
01J,2012,Sep,126163.0,8044.0,147843.56000000006,18.37935852809548
01K,2012,Sep,131046.0,7155.0,128859.18,18.009668763102724
01M,2012,Sep,138202.0,8034.0,174581.42999999993,21.730324869305445
01N,2012,Sep,131660.0,6960.0,156857.30999999994,22.536969827586198
01R,2012,Sep,139532.0,8137.0,157141.56999999995,19.31197861619761
01T,2012,Sep,126822.0,7054.0,133790.46,18.96660901616104
01V,2012,Sep,101234.0,5915.0,100476.11999999998,16.986664412510564
01W,2012,Sep,237826.0,12937.0,240797.06999999992,18.613053258096926
01X,2012,Sep,155786.0,10213.0,172324.94000000003,16.87309703319299
01Y,2012,Sep,187054.0,11485.0,254576.07999999996,22.165962559860684
02A,2012,Sep,181553.0,10048.0,189884.69000000003,18.897759753184715
02D,2012,Sep,79614.0,4671.0,97065.93999999997,20.780548062513375
02E,2012,Sep,153629.0,9234.0,153557.40000000008,16.62956465237168
02F,2012,Sep,206635.0,11097.0,189253.68999999997,17.05449130395602
02G,2012,Sep,90171.0,5223.0,87488.57999999997,16.75063756461803
02H,2012,Sep,257240.0,16023.0,293422.50999999995,18.312582537602193
02M,2012,Sep,126659.0,7684.0,134552.20999999996,17.510698854763138
02N,2012,Sep,124811.0,7088.0,131706.59,18.581629514672684
02P,2012,Sep,180064.0,11475.0,233255.45,20.327272331154685
02Q,2012,Sep,90256.0,5504.0,105567.77,19.180190770348837
02R,2012,Sep,251063.0,16471.0,298238.95,18.106912148624858
02T,2012,Sep,166522.0,9125.0,172994.64999999994,18.95831780821917
02V,2012,Sep,161520.0,8139.0,150246.33999999994,18.460049146086735
02W,2012,Sep,71481.0,6542.0,155125.16999999995,23.712193518801584
02X,2012,Sep,247262.0,16386.0,361104.5600000001,22.03738313194191
02Y,2012,Sep,247261.0,14872.0,260595.31000000003,17.52254639591178
03A,2012,Sep,185941.0,9791.0,177463.65000000005,18.125181288938826
03C,2012,Sep,291181.0,12123.0,226781.36999999997,18.706703786191532
03D,2012,Sep,115576.0,5882.0,115847.72000000002,19.695294117647062
03E,2012,Sep,130748.0,5802.0,110635.25,19.068467769734575
03F,2012,Sep,226105.0,12574.0,231086.64999999997,18.37813344997614
03G,2012,Sep,198646.0,11317.0,217783.27,19.24390474507378
03H,2012,Sep,131600.0,8080.0,149344.47999999995,18.48322772277227
03J,2012,Sep,141150.0,8899.0,174896.95999999993,19.65355208450387
03K,2012,Sep,133511.0,8430.0,171116.24,20.298486358244364
03L,2012,Sep,200329.0,11951.0,243284.38000000003,20.356822023261653
03M,2012,Sep,97630.0,5068.0,99425.32999999999,19.618257695343328
03N,2012,Sep,448552.0,25323.0,438661.0899999999,17.322635153812737
03Q,2012,Sep,277850.0,13002.0,218928.41,16.838056452853408
03R,2012,Sep,283387.0,16918.0,309620.81999999995,18.301266107104855
03T,2012,Sep,199805.0,14784.0,290208.8,19.62992424242424
03V,2012,Sep,40408.0,2119.0,51137.43,24.132812647475223
03W,2012,Sep,254405.0,13555.0,274174.9099999999,20.22684691995573
03X,2012,Sep,79014.0,4601.0,65186.51000000001,14.167900456422519
03Y,2012,Sep,81865.0,5840.0,98932.06000000001,16.940421232876716
04C,2012,Sep,283732.0,19958.0,418559.4500000001,20.97201372883055
04D,2012,Sep,180787.0,10219.0,186880.06,18.287509541050984
04E,2012,Sep,147551.0,8714.0,164228.69,18.846533165021803
04F,2012,Sep,201834.0,9533.0,206473.8899999999,21.658857652365455
04G,2012,Sep,492344.0,26742.0,504559.6999999998,18.86768753272006
04H,2012,Sep,103252.0,5563.0,116481.25,20.938567319791478
04J,2012,Sep,236688.0,14307.0,222311.49000000008,15.538651708953665
04K,2012,Sep,271805.0,13328.0,213291.96999999994,16.003299069627847
04L,2012,Sep,115117.0,6674.0,106879.73,16.014343721905902
04M,2012,Sep,76516.0,4178.0,63558.9,15.21275730014361
04N,2012,Sep,98578.0,4373.0,74126.94000000002,16.95104962268466
04Q,2012,Sep,104115.0,5897.0,120225.81999999996,20.387624215702893
04R,2012,Sep,413961.0,25607.0,384924.29,15.031994767055883
04V,2012,Sep,292840.0,16174.0,324608.5199999999,20.069773710894022
04X,2012,Sep,182869.0,12522.0,267632.11,21.372952403769364
04Y,2012,Sep,102246.0,6120.0,148172.28,24.2111568627451
05A,2012,Sep,360985.0,19750.0,389630.0900000001,19.728105822784816
05C,2012,Sep,250159.0,14779.0,294081.5899999999,19.898612220041944
05D,2012,Sep,106340.0,6137.0,125924.51999999997,20.518905002444185
05F,2012,Sep,149031.0,8594.0,154340.64,17.959115662089832
05G,2012,Sep,166227.0,10840.0,181822.95,16.77333487084871
05H,2012,Sep,147421.0,8935.0,204730.78999999998,22.913350867375488
05J,2012,Sep,135026.0,6962.0,155268.91999999998,22.30234415397874
05L,2012,Sep,401830.0,30242.0,676369.2099999997,22.36522749818133
05N,2012,Sep,243102.0,13064.0,246124.78000000003,18.839924984690754
05P,2012,Sep,186319.0,10750.0,213424.4,19.853432558139534
05Q,2012,Sep,168479.0,9473.0,201812.43999999992,21.303962841760786
05R,2012,Sep,221203.0,10292.0,197454.78,19.185268169452
05T,2012,Sep,234038.0,13611.0,260121.98,19.111158621703034
05V,2012,Sep,117347.0,6083.0,125812.06,20.6825678119349
05W,2012,Sep,215439.0,14890.0,263729.6600000001,17.711864338482208
05X,2012,Sep,134097.0,7812.0,157129.21,20.113826164874553
05Y,2012,Sep,204402.0,15762.0,271542.54,17.22767034640274
06A,2012,Sep,204901.0,14617.0,284568.8099999999,19.468345761784217
06D,2012,Sep,90218.0,5279.0,118886.42000000001,22.520632695586286
06F,2012,Sep,338882.0,18990.0,338973.81999999995,17.850122169562926
06H,2012,Sep,675672.0,34771.0,604394.6899999998,17.382148629605126
06K,2012,Sep,444661.0,22263.0,408064.3199999999,18.329260207519198
06L,2012,Sep,310118.0,15868.0,257248.58999999997,16.21178409377363
06M,2012,Sep,189366.0,11777.0,199536.04999999996,16.942858962384307
06N,2012,Sep,466617.0,21206.0,368486.43,17.37651749504857
06P,2012,Sep,156631.0,10478.0,202930.05000000002,19.367250429471273
06Q,2012,Sep,301985.0,15807.0,301277.29,19.059738723350414
06T,2012,Sep,263332.0,15400.0,311627.3599999999,20.235542857142853
06V,2012,Sep,139856.0,8236.0,156156.43,18.960227051966974
06W,2012,Sep,167174.0,7296.0,139798.87,19.16102933114035
06Y,2012,Sep,176910.0,9468.0,182501.33,19.275594634558512
07G,2012,Sep,122237.0,7048.0,151800.75,21.538131384790013
07H,2012,Sep,229117.0,12391.0,219832.96000000005,17.741341296102014
07J,2012,Sep,134276.0,9583.0,190962.36,19.92720025044349
07K,2012,Sep,190836.0,10002.0,201955.65,20.191526694661068
07L,2012,Sep,142339.0,8796.0,184076.47999999992,20.927294224647557
07M,2012,Sep,288647.0,16334.0,304169.56999999995,18.62186665850373
07N,2012,Sep,179414.0,10323.0,191179.19999999998,18.519732635861665
07P,2012,Sep,280764.0,19370.0,307379.75999999995,15.868856995353637
07Q,2012,Sep,255750.0,12846.0,232195.79,18.075337848357467
07R,2012,Sep,203003.0,7334.0,114337.24999999996,15.590025906735745
07T,2012,Sep,219452.0,11207.0,252139.50000000003,22.498393860979746
07V,2012,Sep,301680.0,17273.0,301452.6,17.45224338563075
07W,2012,Sep,299269.0,19285.0,308742.47,16.00946175784288
07X,2012,Sep,211081.0,13198.0,245121.55999999994,18.572629186240334
07Y,2012,Sep,205967.0,12366.0,237238.04000000007,19.18470321850235
08A,2012,Sep,212653.0,10883.0,220335.50999999995,20.24584305798033
08C,2012,Sep,157333.0,6639.0,122086.79999999997,18.389335743334836
08D,2012,Sep,220815.0,11517.0,204237.15,17.733537379525917
08E,2012,Sep,187967.0,13719.0,219877.32,16.02721189591078
08F,2012,Sep,204491.0,11013.0,221708.55999999982,20.131531826023775
08G,2012,Sep,214206.0,12692.0,241551.83999999994,19.0318184683265
08H,2012,Sep,175636.0,8352.0,125781.56,15.060052681992337
08J,2012,Sep,149041.0,6666.0,112234.26000000004,16.83682268226823
08K,2012,Sep,307823.0,12936.0,213134.14999999997,16.47604746444032
08L,2012,Sep,234814.0,12686.0,229896.47999999992,18.12206211571811
08M,2012,Sep,271513.0,18477.0,403323.7599999999,21.8284223629377
08N,2012,Sep,213037.0,14936.0,277552.08999999997,18.58275910551687
08P,2012,Sep,157999.0,5179.0,86140.46999999999,16.632645298320135
08Q,2012,Sep,260188.0,11595.0,192100.85000000003,16.567559292798624
08R,2012,Sep,168414.0,8517.0,163928.78000000003,19.247244334859694
08T,2012,Sep,142037.0,7444.0,143458.07,19.27163756045137
08V,2012,Sep,209768.0,12269.0,226267.91999999998,18.442246311842855
08W,2012,Sep,221026.0,12986.0,254922.32000000007,19.63054982288619
08X,2012,Sep,300906.0,11763.0,213509.32999999993,18.15092493411544
08Y,2012,Sep,195192.0,7745.0,136969.28999999998,17.684866365397028
09A,2012,Sep,165985.0,5820.0,105238.10999999997,18.082149484536078
09C,2012,Sep,95496.0,5250.0,111285.73999999998,21.197283809523807
09D,2012,Sep,246425.0,9457.0,187084.63000000003,19.78266152056678
09E,2012,Sep,170878.0,9221.0,189592.11000000002,20.5609055416983
09F,2012,Sep,152396.0,8483.0,142660.03,16.817167275727925
09G,2012,Sep,395188.0,22450.0,492030.17999999993,21.916711804008905
09H,2012,Sep,97051.0,5375.0,118902.12999999999,22.121326511627906
09J,2012,Sep,191882.0,10425.0,226816.06999999995,21.756937170263782
09L,2012,Sep,129916.0,5887.0,116947.45,19.8653728554442
09N,2012,Sep,169943.0,7130.0,129332.73999999998,18.139234221598876
09P,2012,Sep,147619.0,8451.0,195865.31000000006,23.176583836232407
09W,2012,Sep,216659.0,13690.0,284878.45,20.809236669101534
09X,2012,Sep,178339.0,8173.0,160198.33,19.600921326318364
09Y,2012,Sep,280371.0,14295.0,277878.99000000005,19.438894018887726
10A,2012,Sep,158284.0,9803.0,219037.2499999999,22.34389982658369
10C,2012,Sep,72551.0,3529.0,73107.34999999999,20.716166052706146
10D,2012,Sep,83012.0,5459.0,109245.15,20.011934420223483
10E,2012,Sep,111096.0,7364.0,157197.63000000003,21.3467721347094
10G,2012,Sep,105928.0,4946.0,104316.70000000001,21.091124140719774
10H,2012,Sep,252815.0,12259.0,249358.93000000002,20.34088669548903
10J,2012,Sep,168882.0,8878.0,159313.91999999998,17.944798378013065
10K,2012,Sep,160950.0,8763.0,160014.40000000005,18.260230514663935
10L,2012,Sep,117428.0,6720.0,123283.02,18.3456875
10M,2012,Sep,89777.0,3572.0,67354.81,18.856329787234042
10N,2012,Sep,84359.0,3567.0,64099.07999999999,17.97002523128679
10Q,2012,Sep,548978.0,24080.0,453429.64999999997,18.830134966777408
10R,2012,Sep,171378.0,8414.0,153887.90999999997,18.289506774423575
10T,2012,Sep,103562.0,7765.0,141714.96,18.25047778493239
10V,2012,Sep,168161.0,9562.0,176253.75999999998,18.432729554486507
10W,2012,Sep,100369.0,4261.0,86311.57999999999,20.25617930063365
10X,2012,Sep,213671.0,10428.0,197825.94999999995,18.97065113156885
10Y,2012,Sep,156171.0,7601.0,150678.37,19.82349296145244
11A,2012,Sep,437677.0,20904.0,411879.61000000004,19.703387389973212
11C,2012,Sep,119827.0,5537.0,106145.06,19.170139064475347
11D,2012,Sep,122029.0,4965.0,93101.86000000002,18.751633434038272
11E,2012,Sep,159904.0,6968.0,116494.41999999998,16.718487370838115
11H,2012,Sep,376986.0,16988.0,296740.12000000005,17.467631269131154
11J,2012,Sep,619106.0,33342.0,617382.8599999999,18.516671465418987
11M,2012,Sep,496709.0,28502.0,516026.6,18.10492597010736
11N,2012,Sep,453574.0,24704.0,443022.7799999999,17.933240770725384
11T,2012,Sep,170640.0,8910.0,156568.67000000004,17.572241301907972
11X,2012,Sep,438437.0,24405.0,427580.4499999999,17.520198729768484
12A,2012,Sep,204972.0,9937.0,181884.13,18.303726476803863
12D,2012,Sep,172928.0,9539.0,190627.85,19.984049690743266
12F,2012,Sep,268747.0,16122.0,291289.84,18.06784766158045
13P,2012,Sep,542524.0,34368.0,812721.0599999998,23.647609986033515
99A,2012,Sep,396128.0,21579.0,405388.55,18.786252838407712
99C,2012,Sep,175585.0,10420.0,192802.23999999996,18.50309404990403
99D,2012,Sep,126824.0,7786.0,157585.10999999996,20.239546622142303
99E,2012,Sep,207630.0,11082.0,241540.97,21.795792275762498
99F,2012,Sep,144540.0,8329.0,171793.39999999994,20.625933485412407
99G,2012,Sep,145859.0,7894.0,156509.28999999998,19.826360526982516
99H,2012,Sep,226936.0,9905.0,185781.99000000002,18.756384654215044
99J,2012,Sep,362243.0,17766.0,362420.9699999999,20.399694360013505
99K,2012,Sep,132882.0,6554.0,116492.51000000001,17.77426151968264
99M,2012,Sep,170761.0,8171.0,174020.03999999998,21.297275731244643
99N,2012,Sep,362681.0,18353.0,375156.12,20.441133329700865
99P,2012,Sep,722197.0,37713.0,635284.6300000002,16.845242489327294
99Q,2012,Sep,234969.0,13203.0,216965.99,16.433082632734983
00C,2012,Oct,84625.0,5293.0,83200.31,15.718932552427734
00D,2012,Oct,232628.0,15116.0,286080.93,18.925703228367293
00F,2012,Oct,168292.0,9968.0,162538.15999999995,16.305995184590685
00G,2012,Oct,125410.0,5168.0,94754.37999999999,18.334825851393187
00H,2012,Oct,103460.0,6240.0,108462.29000000001,17.381777243589745
00J,2012,Oct,198135.0,11861.0,223721.47000000003,18.86193997133463
00K,2012,Oct,227267.0,12031.0,233975.03999999995,19.447680159587726
00L,2012,Oct,264148.0,16865.0,251403.72999999998,14.906832493329379
00M,2012,Oct,230654.0,13128.0,251976.66000000003,19.19383455210238
00N,2012,Oct,125301.0,8055.0,154153.57,19.137625077591558
00P,2012,Oct,231625.0,13478.0,261946.09,19.435086066181928
00Q,2012,Oct,124909.0,8330.0,166485.69999999998,19.98627851140456
00R,2012,Oct,139228.0,9034.0,171012.97999999998,18.929929156519812
00T,2012,Oct,229563.0,15613.0,282136.3599999999,18.070605264843394
00V,2012,Oct,154052.0,8335.0,145590.32000000004,17.467344931013802
00W,2012,Oct,158649.0,8256.0,200594.74999999994,24.29684471899224
00X,2012,Oct,139469.0,8394.0,138769.41999999995,16.531977603049793
00Y,2012,Oct,177319.0,10749.0,257916.9199999999,23.994503674760434
01A,2012,Oct,288876.0,17288.0,336234.7199999998,19.449023600185086
01C,2012,Oct,164531.0,8938.0,158492.88,17.732477064220184
01D,2012,Oct,174292.0,10737.0,203282.51,18.93289652603148
01E,2012,Oct,167553.0,9236.0,166614.53999999998,18.039686011260283
01F,2012,Oct,101262.0,6894.0,126996.06000000001,18.42124456048738
01G,2012,Oct,189822.0,10151.0,173917.22999999995,17.133014481331884
01H,2012,Oct,411612.0,21957.0,405836.95999999996,18.48326091906909
01J,2012,Oct,126163.0,8044.0,152177.16999999995,18.918096718050716
01K,2012,Oct,131046.0,7155.0,131060.06000000003,18.317269042627537
01M,2012,Oct,138202.0,8034.0,183392.0,22.826985312422206
01N,2012,Oct,131660.0,6960.0,162642.55,23.368182471264365
01R,2012,Oct,139532.0,8137.0,166108.21000000002,20.413937569128674
01T,2012,Oct,126822.0,7054.0,136546.58,19.357326339665438
01V,2012,Oct,101234.0,5915.0,99946.36,16.89710228233305
01W,2012,Oct,237826.0,12937.0,257940.61,19.93820901290871
01X,2012,Oct,155786.0,10213.0,168963.09999999998,16.5439244100656
01Y,2012,Oct,187054.0,11485.0,272144.3399999999,23.695632564214186
02A,2012,Oct,181553.0,10048.0,189831.28000000006,18.89244426751593
02D,2012,Oct,79614.0,4671.0,96881.4,20.741040462427744
02E,2012,Oct,153629.0,9234.0,159779.55,17.303395061728395
02F,2012,Oct,206635.0,11097.0,192808.55,17.374835541137244
02G,2012,Oct,90171.0,5223.0,92899.15,17.78654987555045
02H,2012,Oct,257240.0,16023.0,294355.32000000007,18.370799475753607
02M,2012,Oct,126659.0,7684.0,142474.77,18.54174518479958
02N,2012,Oct,124811.0,7088.0,135062.84999999998,19.055142494356655
02P,2012,Oct,178639.0,11357.0,246869.83999999994,21.73724046843356
02Q,2012,Oct,90256.0,5504.0,111338.38,20.228630087209304
02R,2012,Oct,251063.0,16471.0,300878.42,18.267161678100905
02T,2012,Oct,166522.0,9125.0,186773.16999999995,20.46829260273972
02V,2012,Oct,161520.0,8139.0,160265.25,19.691024695908588
02W,2012,Oct,71481.0,6542.0,147165.65,22.495513604402323
02X,2012,Oct,247262.0,16386.0,366237.6,22.350640790919076
02Y,2012,Oct,247261.0,14872.0,271976.36999999994,18.28781401291016
03A,2012,Oct,185941.0,9791.0,186205.28999999998,19.018005310999897
03C,2012,Oct,291181.0,12123.0,233574.01999999996,19.267014765322113
03D,2012,Oct,115576.0,5882.0,115514.21999999999,19.63859571574294
03E,2012,Oct,130748.0,5802.0,109367.31999999998,18.849934505342983
03F,2012,Oct,226105.0,12574.0,235444.76999999996,18.72473119134722
03G,2012,Oct,198646.0,11317.0,231072.11999999994,20.4181426173014
03H,2012,Oct,131600.0,8080.0,163561.08999999997,20.24270915841584
03J,2012,Oct,141150.0,8899.0,190090.23999999993,21.360854028542526
03K,2012,Oct,133511.0,8430.0,184751.42,21.915945432977463
03L,2012,Oct,200329.0,11951.0,261105.84,21.84803280060246
03M,2012,Oct,97630.0,5068.0,106158.42999999998,20.946809392265187
03N,2012,Oct,448552.0,25323.0,453092.23000000004,17.89251786913083
03Q,2012,Oct,277850.0,13002.0,234279.63999999998,18.018738655591445
03R,2012,Oct,283387.0,16918.0,328150.13,19.396508452535763
03T,2012,Oct,199805.0,14784.0,308049.22,20.836662608225108
03V,2012,Oct,39766.0,2106.0,56919.34999999999,27.02723171889838
03W,2012,Oct,254405.0,13555.0,293989.33999999997,21.688627074880117
03X,2012,Oct,79014.0,4601.0,68812.0,14.955879156705064
03Y,2012,Oct,83276.0,5924.0,102776.38999999998,17.349154287643483
04C,2012,Oct,283277.0,19916.0,444808.30000000016,22.334218718618203
04D,2012,Oct,180787.0,10219.0,195074.83999999997,19.089425579802327
04E,2012,Oct,147551.0,8714.0,173718.40999999992,19.935553132889595
04F,2012,Oct,201834.0,9533.0,208867.32999999993,21.909926570859113
04G,2012,Oct,492344.0,26742.0,526569.8899999999,19.69074452172612
04H,2012,Oct,103252.0,5563.0,111977.84,20.12903828869315
04J,2012,Oct,236688.0,14307.0,237786.58000000005,16.62029635842595
04K,2012,Oct,271805.0,13328.0,220960.88999999998,16.578698229291717
04L,2012,Oct,115117.0,6674.0,113243.04999999997,16.96779292777944
04M,2012,Oct,76516.0,4178.0,67663.25999999998,16.195131641933934
04N,2012,Oct,98578.0,4373.0,74247.46,16.978609650125772
04Q,2012,Oct,104115.0,5897.0,123543.00000000004,20.950144141088696
04R,2012,Oct,413961.0,25607.0,384855.07000000007,15.02929159995314
04V,2012,Oct,292840.0,16174.0,338054.5200000001,20.901107951032525
04X,2012,Oct,182869.0,12522.0,278586.43,22.24775834531225
04Y,2012,Oct,102246.0,6120.0,159944.69000000003,26.13475326797386
05A,2012,Oct,360985.0,19750.0,407411.0300000001,20.628406582278487
05C,2012,Oct,250159.0,14779.0,312573.7000000001,21.14985452331011
05D,2012,Oct,106340.0,6137.0,136481.27,22.239085872576176
05F,2012,Oct,149031.0,8594.0,155772.53,18.125730742378405
05G,2012,Oct,166227.0,10840.0,191472.75999999995,17.66353874538745
05H,2012,Oct,147421.0,8935.0,213457.69000000006,23.890060436485737
05J,2012,Oct,135026.0,6962.0,160116.53000000003,22.998639758690036
05L,2012,Oct,401830.0,30242.0,687927.2999999998,22.74741419218305
05N,2012,Oct,243102.0,13064.0,252493.15,19.32739972443356
05P,2012,Oct,186319.0,10750.0,220480.18,20.50978418604651
05Q,2012,Oct,168479.0,9473.0,198418.18999999997,20.945655019529184
