ccg_code,year,month,registered_patients,diabetes_patients,total_spend,per_capita_spend
04H,2011,May,103252.0,5563.0,112546.46,20.231252921085748
04J,2011,May,236688.0,14307.0,249173.00000000003,17.416159921716645
04K,2011,May,271805.0,13328.0,230531.4200000001,17.296775210084043
04L,2011,May,115117.0,6674.0,114783.67999999995,17.19863350314653
04M,2011,May,76516.0,4178.0,73306.95999999999,17.545945428434656
04N,2011,May,98578.0,4373.0,76905.79000000001,17.58650583123714
04Q,2011,May,104115.0,5897.0,124855.59999999996,21.17273189757503
04R,2011,May,413961.0,25607.0,402684.89999999997,15.725578943257702
04V,2011,May,292840.0,16174.0,334823.75,20.70135711635959
04X,2011,May,185324.0,12671.0,292538.05,23.087210954147263
04Y,2011,May,102246.0,6120.0,144726.15,23.648063725490196
05A,2011,May,360985.0,19750.0,395733.2299999999,20.03712556962025
05C,2011,May,250159.0,14779.0,315311.18000000005,21.33508221124569
05D,2011,May,106340.0,6137.0,132447.33999999997,21.58177285318559
05F,2011,May,149031.0,8594.0,167760.74,19.520681871072842
05G,2011,May,166227.0,10840.0,195427.58999999994,18.02837546125461
05H,2011,May,147421.0,8935.0,208262.84,23.30865584778959
05J,2011,May,135026.0,6962.0,169887.9,24.402168916977878
05L,2011,May,403256.0,30299.0,707223.2399999998,23.34147133568764
05N,2011,May,243102.0,13064.0,262765.42000000004,20.11370330679731
05P,2011,May,186319.0,10750.0,219141.62,20.385266976744184
05Q,2011,May,168479.0,9473.0,199423.83999999994,21.05181463105668
05R,2011,May,221203.0,10292.0,199751.16,19.40839098328799
05T,2011,May,234038.0,13611.0,292585.24,21.49623392844023
05V,2011,May,117347.0,6083.0,126411.93999999999,20.78118362650008
05W,2011,May,215439.0,14890.0,289952.57999999996,19.472973807924777
05X,2011,May,134097.0,7812.0,171384.7,21.938645673323094
05Y,2011,May,206247.0,15964.0,283131.95,17.735652092207467
06A,2011,May,204901.0,14617.0,289707.11000000004,19.819874803311215
06D,2011,May,90218.0,5279.0,126820.31000000001,24.023548020458424
06F,2011,May,338882.0,18990.0,353783.39,18.629983675618746
06H,2011,May,675672.0,34771.0,611888.8300000002,17.59767708722787
06K,2011,May,444661.0,22263.0,424729.3400000001,19.077812514036747
06L,2011,May,310118.0,15868.0,290670.57000000007,18.318034408873206
06M,2011,May,189366.0,11777.0,213136.13,18.097658996348816
06N,2011,May,466617.0,21206.0,374041.7000000002,17.638484391210042
06P,2011,May,156631.0,10478.0,211311.45999999996,20.167155945791176
06Q,2011,May,301985.0,15807.0,298808.17000000004,18.903534510027207
06T,2011,May,263332.0,15400.0,309491.54,20.096853246753245
06V,2011,May,139856.0,8236.0,151187.10999999996,18.356861340456526
06W,2011,May,167174.0,7296.0,148956.82,20.41623081140351
06Y,2011,May,176910.0,9468.0,195854.41999999993,20.68593367131389
07G,2011,May,124246.0,7144.0,154589.65,21.63908874580067
07H,2011,May,229117.0,12391.0,224818.22,18.143670405939794
07J,2011,May,134276.0,9583.0,213154.34000000003,22.242965668371077
07K,2011,May,190836.0,10002.0,203384.7,20.334403119376127
07L,2011,May,142339.0,8796.0,190617.14000000007,21.67088904047295
07M,2011,May,288647.0,16334.0,312301.2699999999,19.119705522223576
07N,2011,May,179414.0,10323.0,193757.87,18.769531144047274
07P,2011,May,283283.0,19622.0,328983.9799999999,16.766077871776574
07Q,2011,May,255750.0,12846.0,249769.61,19.443376148217343
07R,2011,May,203003.0,7334.0,117702.16000000002,16.048835560403603
07T,2011,May,219452.0,11207.0,237605.86,21.201557954849648
07V,2011,May,301680.0,17273.0,308981.47,17.8881184507613
07W,2011,May,299269.0,19285.0,328559.67,17.037058335493906
07X,2011,May,211081.0,13198.0,269458.18,20.416591907864827
07Y,2011,May,205967.0,12366.0,232066.66000000006,18.76650978489407
08A,2011,May,212653.0,10883.0,206274.41999999998,18.95381971882753
08C,2011,May,157333.0,6639.0,141698.25,21.343312245820155
08D,2011,May,220815.0,11517.0,202273.62000000005,17.56304766866372
08E,2011,May,187967.0,13719.0,247648.81999999995,18.05152124790436
08F,2011,May,204491.0,11013.0,230824.47000000003,20.959272677744487
08G,2011,May,214206.0,12692.0,241420.38999999996,19.02146155058304
08H,2011,May,177012.0,8430.0,135377.13999999996,16.058972716488725
08J,2011,May,149041.0,6666.0,115138.2,17.27245724572457
08K,2011,May,307823.0,12936.0,214998.47999999992,16.620166975881254
08L,2011,May,234814.0,12686.0,226986.17,17.892650953807347
08M,2011,May,271513.0,18477.0,439806.2899999999,23.80290577474698
08N,2011,May,213037.0,14936.0,303272.9099999999,20.304827932512048
08P,2011,May,157999.0,5179.0,85987.27999999998,16.603066229001733
08Q,2011,May,260188.0,11595.0,203923.58000000005,17.58719965502372
08R,2011,May,168414.0,8517.0,166591.31999999998,19.559859105318772
08T,2011,May,142037.0,7444.0,149490.21999999997,20.081974744760878
08V,2011,May,209768.0,12269.0,235991.61,19.234787676257234
08W,2011,May,221026.0,12986.0,267333.39999999997,20.586277529647308
08X,2011,May,300906.0,11763.0,218149.25000000003,18.545375329422768
08Y,2011,May,200588.0,7889.0,138590.56999999998,17.56757130181265
09A,2011,May,165985.0,5820.0,107595.21999999997,18.487151202749136
09C,2011,May,95496.0,5250.0,118637.7,22.59765714285714
09D,2011,May,246425.0,9457.0,196945.05,20.825319868880193
09E,2011,May,170878.0,9221.0,187004.40000000005,20.280273289231108
09F,2011,May,152396.0,8483.0,155158.66,18.290541082164328
09G,2011,May,395188.0,22450.0,539210.5800000001,24.018288641425393
09H,2011,May,97051.0,5375.0,122245.97000000002,22.74343627906977
09J,2011,May,191882.0,10425.0,237965.59999999998,22.826436450839328
09L,2011,May,129916.0,5887.0,109417.11,18.586225581790387
09N,2011,May,171928.0,7196.0,129465.31000000004,17.991288215675382
09P,2011,May,147619.0,8451.0,190616.83000000002,22.55553543959295
09W,2011,May,216659.0,13690.0,294375.88,21.50298612125639
09X,2011,May,178339.0,8173.0,174957.2199999999,21.406731922182786
09Y,2011,May,280371.0,14295.0,298994.37999999995,20.916011192724724
10A,2011,May,158284.0,9803.0,213165.41,21.744915842089156
10C,2011,May,72551.0,3529.0,71971.31999999999,20.394253329555113
10D,2011,May,83012.0,5459.0,109372.37000000001,20.03523905477194
10E,2011,May,111096.0,7364.0,147300.88000000003,20.00283541553504
10G,2011,May,105928.0,4946.0,116003.77999999998,23.454059846340474
10H,2011,May,253062.0,12263.0,255206.77000000002,20.811120443610864
10J,2011,May,168882.0,8878.0,159160.24999999997,17.927489299391752
10K,2011,May,160950.0,8763.0,165519.18,18.88841492639507
10L,2011,May,117428.0,6720.0,132159.78,19.66663392857143
10M,2011,May,89777.0,3572.0,74934.57999999999,20.978325867861138
10N,2011,May,84359.0,3567.0,76240.02999999998,21.373711802635263
10Q,2011,May,548978.0,24080.0,482689.05999999976,20.045226744186035
10R,2011,May,171378.0,8414.0,160580.09999999995,19.084870454005223
10T,2011,May,103562.0,7765.0,146740.37999999998,18.89766645202833
10V,2011,May,168161.0,9562.0,181860.43,19.019078644635012
10W,2011,May,100369.0,4261.0,96500.79000000001,22.64745130251115
10X,2011,May,213671.0,10428.0,198789.26999999996,19.063029344073644
10Y,2011,May,156171.0,7601.0,163669.44999999998,21.532620707801602
11A,2011,May,437677.0,20904.0,420347.2299999999,20.108459146574816
11C,2011,May,119827.0,5537.0,115252.43999999999,20.81496117030883
11D,2011,May,122029.0,4965.0,102165.24,20.577087613293052
11E,2011,May,159904.0,6968.0,137495.55000000002,19.732426808266364
11H,2011,May,376986.0,16988.0,301528.67000000004,17.749509653873325
11J,2011,May,619106.0,33342.0,642668.8299999994,19.27505338611959
11M,2011,May,496709.0,28502.0,536673.1299999998,18.829314784927366
11N,2011,May,453574.0,24704.0,508330.7900000001,20.576861641839383
11T,2011,May,170640.0,8910.0,176055.07,19.75926711560045
11X,2011,May,438437.0,24405.0,428030.0700000001,17.538622003687774
12A,2011,May,204972.0,9937.0,186686.69999999998,18.78702827815236
12D,2011,May,172928.0,9539.0,210921.17,22.111455079148758
12F,2011,May,268747.0,16122.0,312706.4099999999,19.396254186825452
13P,2011,May,542668.0,34376.0,826561.3699999996,24.044722189899918
99A,2011,May,396128.0,21579.0,458575.0700000001,21.250987997590254
99C,2011,May,175585.0,10420.0,150773.64000000004,14.469639155470254
99D,2011,May,126824.0,7786.0,159799.7,20.523978936552787
99E,2011,May,207630.0,11082.0,246500.75999999995,22.24334596643205
99F,2011,May,144540.0,8329.0,178046.65,21.376713891223435
99G,2011,May,145859.0,7894.0,161906.71,20.510097542437293
99H,2011,May,226936.0,9905.0,187588.82000000007,18.938800605754675
99J,2011,May,365318.0,17916.0,367917.1099999999,20.53567258316588
99K,2011,May,132882.0,6554.0,125874.95000000001,19.205820872749467
99M,2011,May,170761.0,8171.0,177203.23000000004,21.686847387100727
99N,2011,May,362681.0,18353.0,372776.08000000013,20.311452078679242
99P,2011,May,722197.0,37713.0,645120.5200000004,17.106051494179734
99Q,2011,May,234969.0,13203.0,213476.11,16.16875785806256
00C,2011,Jun,84625.0,5293.0,87312.28,16.495802002645004
00D,2011,Jun,232628.0,15116.0,296939.35,19.64404273617359
00F,2011,Jun,168292.0,9968.0,180159.64,18.073800160513645
00G,2011,Jun,125410.0,5168.0,106442.39999999998,20.59643962848297
00H,2011,Jun,103460.0,6240.0,115541.20999999998,18.51621955128205
00J,2011,Jun,198135.0,11861.0,232460.94999999998,19.598764859623977
00K,2011,Jun,228082.0,12036.0,243024.94999999995,20.191504652708538
00L,2011,Jun,264148.0,16865.0,258870.08999999997,15.349545804921434
00M,2011,Jun,230654.0,13128.0,276367.01000000007,21.05172227300427
00N,2011,Jun,125301.0,8055.0,151706.12999999998,18.833783985102418
00P,2011,Jun,231625.0,13478.0,274679.45999999996,20.379838254933965
00Q,2011,Jun,124909.0,8330.0,170015.16,20.409983193277313
00R,2011,Jun,139228.0,9034.0,170945.42,18.922450741642685
00T,2011,Jun,229563.0,15613.0,291974.50999999995,18.70073080125536
00V,2011,Jun,154052.0,8335.0,183642.8399999999,22.03273425314936
00W,2011,Jun,159701.0,8333.0,205341.05000000002,24.64191167646706
00X,2011,Jun,139469.0,8394.0,170590.72999999998,20.322936621396234
00Y,2011,Jun,177319.0,10749.0,259701.10000000015,24.160489347846326
01A,2011,Jun,288876.0,17288.0,378273.44999999995,21.88069470152707
01C,2011,Jun,164531.0,8938.0,170389.50999999998,19.0634940702618
01D,2011,Jun,174292.0,10737.0,223114.4,20.77995715749278
01E,2011,Jun,167553.0,9236.0,187923.37999999998,20.346836292767428
01F,2011,Jun,101262.0,6894.0,137594.33000000002,19.95856251813171
01G,2011,Jun,189822.0,10151.0,231645.61000000004,22.819979312383023
01H,2011,Jun,411612.0,21957.0,435903.59000000014,19.85260235915654
01J,2011,Jun,126163.0,8044.0,164183.41,20.410667578319245
01K,2011,Jun,131046.0,7155.0,146247.74999999997,20.439937106918237
01M,2011,Jun,138202.0,8034.0,199374.61,24.816356733881005
01N,2011,Jun,131660.0,6960.0,170504.78999999998,24.497814655172412
01R,2011,Jun,139532.0,8137.0,166725.22999999998,20.489766498709596
01T,2011,Jun,126822.0,7054.0,137905.58,19.549982988375387
01V,2011,Jun,101234.0,5915.0,100868.15999999999,17.052943364327977
01W,2011,Jun,238998.0,13007.0,257161.53999999995,19.771010994080108
01X,2011,Jun,155786.0,10213.0,184632.61999999997,18.078196416332123
01Y,2011,Jun,187054.0,11485.0,277805.23,24.188526774053113
02A,2011,Jun,181553.0,10048.0,216551.61000000004,21.551712778662424
02D,2011,Jun,79614.0,4671.0,99977.29,21.403830014986085
02E,2011,Jun,154616.0,9255.0,165878.38999999996,17.92311075094543
02F,2011,Jun,206635.0,11097.0,209747.36999999997,18.90126791024601
02G,2011,Jun,90171.0,5223.0,99219.0,18.996553704767376
02H,2011,Jun,257240.0,16023.0,309571.43999999994,19.32044186481932
02M,2011,Jun,126659.0,7684.0,146367.4,19.04833420093701
02N,2011,Jun,124811.0,7088.0,134369.30000000002,18.957294018058693
02P,2011,Jun,180064.0,11475.0,233992.7,20.391520697167756
02Q,2011,Jun,90256.0,5504.0,122957.34999999999,22.33963481104651
02R,2011,Jun,251063.0,16471.0,319510.33,19.39835650537308
02T,2011,Jun,166522.0,9125.0,187475.42,20.545251506849315
02V,2011,Jun,161520.0,8139.0,170299.04,20.92382848015727
02W,2011,Jun,71481.0,6542.0,159763.75,24.421239682054416
02X,2011,Jun,247262.0,16386.0,353730.6799999999,21.58737214695471
02Y,2011,Jun,247261.0,14872.0,287329.54,19.32016810112964
03A,2011,Jun,185941.0,9791.0,188746.19000000003,19.27751915024002
03C,2011,Jun,291181.0,12123.0,250200.21000000008,20.638473150210352
03D,2011,Jun,115576.0,5882.0,121764.30000000002,20.701173070384225
03E,2011,Jun,130748.0,5802.0,122974.85999999999,21.19525336091003
03F,2011,Jun,226105.0,12574.0,250200.27000000005,19.898224113249565
03G,2011,Jun,198646.0,11317.0,237861.11000000002,21.018035698506672
03H,2011,Jun,131600.0,8080.0,157665.60999999993,19.513070544554445
03J,2011,Jun,141150.0,8899.0,182163.81,20.47014383638611
03K,2011,Jun,133511.0,8430.0,175374.87000000002,20.803661921708187
03L,2011,Jun,202117.0,12042.0,264446.03,21.96030808835742
03M,2011,Jun,97630.0,5068.0,109313.21,21.56929952644041
03N,2011,Jun,448552.0,25323.0,469401.7399999999,18.536577024839072
03Q,2011,Jun,277850.0,13002.0,243749.87999999998,18.747106598984768
03R,2011,Jun,283387.0,16918.0,336534.80000000016,19.892114907199442
03T,2011,Jun,199805.0,14784.0,308890.99000000005,20.893600514069266
03V,2011,Jun,40408.0,2119.0,49410.73999999999,23.31795186408683
03W,2011,Jun,254405.0,13555.0,291379.45999999996,21.49608705274806
03X,2011,Jun,79014.0,4601.0,72196.06999999999,15.691386655074982
03Y,2011,Jun,83276.0,5924.0,109893.32999999999,18.55052835921674
04C,2011,Jun,283732.0,19958.0,427147.56000000006,21.402322878043893
04D,2011,Jun,180787.0,10219.0,199444.08999999994,19.516986985027884
04E,2011,Jun,147551.0,8714.0,168490.05000000002,19.33555772320404
04F,2011,Jun,201834.0,9533.0,210592.42999999996,22.090887443616907
04G,2011,Jun,492344.0,26742.0,542632.6599999999,20.291401540647666
04H,2011,Jun,103252.0,5563.0,112376.98999999999,20.20078914254898
04J,2011,Jun,236688.0,14307.0,246964.77000000002,17.261813797441814
04K,2011,Jun,271805.0,13328.0,244038.5699999999,18.310216836734686
04L,2011,Jun,115117.0,6674.0,120073.90000000001,17.99129457596644
04M,2011,Jun,76516.0,4178.0,75111.56000000001,17.977874581139304
04N,2011,Jun,98578.0,4373.0,81793.4,18.704184770180653
04Q,2011,Jun,104115.0,5897.0,119541.54000000004,20.271585551975587
04R,2011,Jun,413961.0,25607.0,408753.69,15.962576248682002
04V,2011,Jun,292840.0,16174.0,341940.91999999987,21.141394831210576
04X,2011,Jun,185324.0,12671.0,286881.69999999995,22.6408097229895
04Y,2011,Jun,102246.0,6120.0,151988.83000000005,24.834776143790858
05A,2011,Jun,360985.0,19750.0,391074.66,19.801248607594935
05C,2011,Jun,250159.0,14779.0,318642.0200000002,21.560458759050018
05D,2011,Jun,106340.0,6137.0,132096.8,21.524653739612187
05F,2011,Jun,149031.0,8594.0,173444.86999999997,20.182088666511515
05G,2011,Jun,166227.0,10840.0,197861.65999999997,18.25292066420664
05H,2011,Jun,147421.0,8935.0,217499.27999999997,24.342392837157245
05J,2011,Jun,135026.0,6962.0,162016.85,23.27159580580293
05L,2011,Jun,403256.0,30299.0,721839.4899999999,23.823871744942075
05N,2011,Jun,243102.0,13064.0,262658.1599999999,20.105492957746474
05P,2011,Jun,186319.0,10750.0,226383.22000000006,21.05890418604652
05Q,2011,Jun,168479.0,9473.0,197836.81999999998,20.88428375382666
05R,2011,Jun,221203.0,10292.0,206390.60000000006,20.05349786241742
05T,2011,Jun,234038.0,13611.0,296862.1099999999,21.81045551392256
05V,2011,Jun,117347.0,6083.0,126858.38,20.85457504520796
05W,2011,Jun,215439.0,14890.0,298575.25,20.05206514439221
05X,2011,Jun,134097.0,7812.0,172511.62,22.0829006656426
05Y,2011,Jun,206247.0,15964.0,275885.74,17.28174267100977
06A,2011,Jun,204901.0,14617.0,299762.23999999993,20.50778135048231
06D,2011,Jun,90218.0,5279.0,131921.85,24.98993180526615
06F,2011,Jun,338882.0,18990.0,359395.62999999983,18.925520273828322
06H,2011,Jun,675672.0,34771.0,632690.0300000004,18.19591124787899
06K,2011,Jun,444661.0,22263.0,435221.9200000001,19.54911377622064
06L,2011,Jun,310118.0,15868.0,292601.5400000001,18.439723972775404
06M,2011,Jun,189366.0,11777.0,213032.53999999995,18.088863038125155
06N,2011,Jun,466617.0,21206.0,380418.4200000001,17.939187965670097
06P,2011,Jun,156631.0,10478.0,211729.34999999992,20.207038556976514
06Q,2011,Jun,301985.0,15807.0,305717.9800000001,19.340670588979574
06T,2011,Jun,263332.0,15400.0,309805.76000000007,20.11725714285715
06V,2011,Jun,139856.0,8236.0,167496.56,20.337124817872752
06W,2011,Jun,167174.0,7296.0,151312.8,20.739144736842103
06Y,2011,Jun,176910.0,9468.0,194908.44,20.586020278833967
07G,2011,Jun,124246.0,7144.0,162450.99999999997,22.739501679731237
07H,2011,Jun,229117.0,12391.0,226907.80000000002,18.31230731982891
07J,2011,Jun,134276.0,9583.0,217712.81,22.71864864864865
07K,2011,Jun,190836.0,10002.0,202925.69999999995,20.28851229754049
07L,2011,Jun,142339.0,8796.0,203161.16000000006,23.096994088221926
07M,2011,Jun,288647.0,16334.0,304358.10999999975,18.633409452675387
07N,2011,Jun,179414.0,10323.0,200402.04000000004,19.413158965417033
07P,2011,Jun,283283.0,19622.0,337387.14,17.194329833859953
07Q,2011,Jun,255750.0,12846.0,248275.83999999997,19.3270932586019
07R,2011,Jun,203003.0,7334.0,120051.93000000001,16.369229615489502
07T,2011,Jun,219452.0,11207.0,235617.78000000006,21.024161684661376
07V,2011,Jun,301680.0,17273.0,305786.55000000005,17.703152318647604
07W,2011,Jun,299269.0,19285.0,329966.51,17.110008296603578
07X,2011,Jun,211081.0,13198.0,275861.89,20.901794968934688
07Y,2011,Jun,205967.0,12366.0,239234.49,19.346149927219795
08A,2011,Jun,212653.0,10883.0,215678.09000000003,19.81788936874024
08C,2011,Jun,157333.0,6639.0,140636.71999999994,21.183419189636986
08D,2011,Jun,220815.0,11517.0,206723.02000000005,17.949380915168884
08E,2011,Jun,187967.0,13719.0,251838.2500000001,18.356895546322626
08F,2011,Jun,204491.0,11013.0,231282.96000000005,21.000904385725963
08G,2011,Jun,214206.0,12692.0,239639.07000000004,18.881111723920583
08H,2011,Jun,177012.0,8430.0,137480.21,16.30844721233689
08J,2011,Jun,149041.0,6666.0,113841.47000000002,17.077928292829284
08K,2011,Jun,307823.0,12936.0,221881.79,17.15227195423624
08L,2011,Jun,234814.0,12686.0,229151.37999999995,18.063328078196434
08M,2011,Jun,271513.0,18477.0,448408.7699999999,24.26848352005195
08N,2011,Jun,213037.0,14936.0,294887.19000000006,19.743384440278525
08P,2011,Jun,157999.0,5179.0,85418.7,16.49328055609191
08Q,2011,Jun,260188.0,11595.0,205863.6999999999,17.75452350150926
08R,2011,Jun,168414.0,8517.0,165937.69,19.483114946577434
08T,2011,Jun,142037.0,7444.0,145126.0,19.495701235894682
08V,2011,Jun,209768.0,12269.0,234666.10999999996,19.126751161463847
08W,2011,Jun,221026.0,12986.0,251882.5,19.396465424303095
08X,2011,Jun,300906.0,11763.0,224019.57999999996,19.044425741732546
08Y,2011,Jun,200588.0,7889.0,138635.97999999998,17.57332741792369
09A,2011,Jun,165985.0,5820.0,108294.44000000002,18.607292096219933
09C,2011,Jun,95496.0,5250.0,115879.48000000003,22.07228190476191
09D,2011,Jun,246425.0,9457.0,199094.85000000003,21.05264354446442
09E,2011,Jun,170878.0,9221.0,201144.01999999996,21.81368832013881
09F,2011,Jun,152396.0,8483.0,161679.55000000002,19.059242013438645
09G,2011,Jun,395188.0,22450.0,539825.1000000001,24.04566146993319
09H,2011,Jun,97051.0,5375.0,132153.28,24.586656744186048
09J,2011,Jun,191882.0,10425.0,238075.92000000007,22.837018705035977
09L,2011,Jun,129916.0,5887.0,109801.86999999997,18.65158314931204
09N,2011,Jun,171928.0,7196.0,144658.71,20.102655642023347
09P,2011,Jun,147619.0,8451.0,191356.86999999994,22.64310377470121
09W,2011,Jun,216659.0,13690.0,301581.02000000014,22.029292914536168
09X,2011,Jun,178339.0,8173.0,180020.38,22.026230270402547
09Y,2011,Jun,280371.0,14295.0,307917.46,21.5402210563134
10A,2011,Jun,158284.0,9803.0,233906.09,23.860664082423746
10C,2011,Jun,72551.0,3529.0,73719.76,20.889702465287616
10D,2011,Jun,83012.0,5459.0,115496.22999999998,21.157030591683455
10E,2011,Jun,111096.0,7364.0,158595.31999999995,21.53657251493753
10G,2011,Jun,105928.0,4946.0,114556.31999999999,23.161407197735542
10H,2011,Jun,253062.0,12263.0,256997.81999999998,20.9571736116774
10J,2011,Jun,168882.0,8878.0,161450.63,18.185473079522417
10K,2011,Jun,160950.0,8763.0,167284.66000000003,19.08988474266804
10L,2011,Jun,117428.0,6720.0,138264.81,20.575120535714284
10M,2011,Jun,89777.0,3572.0,74894.68999999999,20.967158454647254
10N,2011,Jun,84359.0,3567.0,80989.92,22.70533221194281
10Q,2011,Jun,548978.0,24080.0,487786.77999999985,20.256926079734214
10R,2011,Jun,171378.0,8414.0,156958.91000000003,18.65449370097457
10T,2011,Jun,103562.0,7765.0,149970.72000000003,19.3136793303284
10V,2011,Jun,168161.0,9562.0,186098.19,19.462266262288225
10W,2011,Jun,100369.0,4261.0,95330.65,22.372835015254633
10X,2011,Jun,213671.0,10428.0,203513.05,19.516019370924433
10Y,2011,Jun,156171.0,7601.0,167168.44999999998,21.992954874358634
11A,2011,Jun,437677.0,20904.0,434033.02,20.763156333716037
11C,2011,Jun,119827.0,5537.0,119149.38000000002,21.518761061946908
11D,2011,Jun,122029.0,4965.0,102443.33999999998,20.633099697885193
11E,2011,Jun,159904.0,6968.0,138300.53,19.847952066590125
11H,2011,Jun,376986.0,16988.0,312628.6999999999,18.402913821521068
11J,2011,Jun,619106.0,33342.0,646526.3199999998,19.39074800551856
11M,2011,Jun,496709.0,28502.0,558485.1799999999,19.594596168689915
11N,2011,Jun,453574.0,24704.0,522005.46,21.13040236398964
11T,2011,Jun,170640.0,8910.0,175857.33999999994,19.737075196408522
11X,2011,Jun,438437.0,24405.0,437999.1500000002,17.94710715017415
12A,2011,Jun,204972.0,9937.0,193669.61,19.489746402334706
12D,2011,Jun,172928.0,9539.0,217283.60999999996,22.77844742635496
12F,2011,Jun,268747.0,16122.0,325615.60000000003,20.196973080262996
13P,2011,Jun,542668.0,34376.0,833302.7799999997,24.24083023039329
99A,2011,Jun,396128.0,21579.0,463423.13999999996,21.47565410816071
99C,2011,Jun,175585.0,10420.0,158823.18999999994,15.242148752399228
99D,2011,Jun,126824.0,7786.0,170222.22999999998,21.862603390701256
99E,2011,Jun,207630.0,11082.0,247958.30999999997,22.374870059556034
99F,2011,Jun,144540.0,8329.0,182317.41999999998,21.889472925921478
99G,2011,Jun,145859.0,7894.0,161019.51999999996,20.397709652900932
99H,2011,Jun,226936.0,9905.0,195306.81999999998,19.718003028773346
99J,2011,Jun,365318.0,17916.0,370066.42,20.65563853538736
99K,2011,Jun,132882.0,6554.0,125727.55999999998,19.18333231614281
99M,2011,Jun,170761.0,8171.0,171038.68,20.932404846408026
99N,2011,Jun,362681.0,18353.0,375933.3700000001,20.483483354220024
99P,2011,Jun,722197.0,37713.0,649768.3800000001,17.229294407763906
99Q,2011,Jun,234969.0,13203.0,227487.51,17.229986366734835
00C,2011,Jul,84625.0,5293.0,87568.54000000001,16.544216890232384
00D,2011,Jul,232628.0,15116.0,289165.53,19.129765149510455
00F,2011,Jul,168292.0,9968.0,174357.23999999993,17.491697431781695
00G,2011,Jul,125410.0,5168.0,99870.44000000002,19.32477554179567
00H,2011,Jul,103460.0,6240.0,113378.54999999999,18.169639423076923
00J,2011,Jul,198135.0,11861.0,222411.47000000003,18.75149397184049
00K,2011,Jul,228082.0,12036.0,244165.24000000002,20.28624459953473
00L,2011,Jul,264148.0,16865.0,255026.98999999996,15.121671509042393
00M,2011,Jul,230654.0,13128.0,266919.39,20.332068098720292
00N,2011,Jul,125301.0,8055.0,148337.65999999997,18.415600248292982
00P,2011,Jul,231625.0,13478.0,276105.11000000004,20.48561433447099
00Q,2011,Jul,124909.0,8330.0,164813.31,19.785511404561824
00R,2011,Jul,139228.0,9034.0,165636.32999999996,18.334771972548147
00T,2011,Jul,229563.0,15613.0,270784.56999999995,17.34353231281624
00V,2011,Jul,154052.0,8335.0,172686.9,20.718284343131373
00W,2011,Jul,159701.0,8333.0,199889.55,23.987705508220326
00X,2011,Jul,139469.0,8394.0,160388.61000000002,19.107530378842032
00Y,2011,Jul,177319.0,10749.0,260400.67,24.225571681086613
01A,2011,Jul,288876.0,17288.0,361418.6199999998,20.90575080981026
01C,2011,Jul,164531.0,8938.0,165956.99,18.567575520250614
01D,2011,Jul,174292.0,10737.0,210464.92000000007,19.601836639657268
01E,2011,Jul,167553.0,9236.0,182015.1199999999,19.70713728886963
01F,2011,Jul,101262.0,6894.0,128579.59999999999,18.650942848854076
01G,2011,Jul,189822.0,10151.0,223751.99000000002,22.042359373460744
01H,2011,Jul,411612.0,21957.0,428083.4000000001,19.4964430477752
01J,2011,Jul,126171.0,8044.0,159384.56999999998,19.814093734460464
01K,2011,Jul,131046.0,7155.0,142029.04,19.850320055904962
01M,2011,Jul,138202.0,8034.0,188924.47000000003,23.51561737615136
01N,2011,Jul,131660.0,6960.0,156845.54000000004,22.53527873563219
01R,2011,Jul,139532.0,8137.0,167991.24,20.645353324321
01T,2011,Jul,126822.0,7054.0,135752.71000000002,19.244784519421607
01V,2011,Jul,101234.0,5915.0,105221.31,17.788894336432797
01W,2011,Jul,238998.0,13007.0,258334.76,19.86121011762897
01X,2011,Jul,155786.0,10213.0,178636.9699999999,17.491135807304406
01Y,2011,Jul,187054.0,11485.0,274077.48,23.8639512407488
02A,2011,Jul,181553.0,10048.0,207542.76,20.65513136942675
02D,2011,Jul,79614.0,4671.0,97526.48,20.879143652322842
02E,2011,Jul,154616.0,9255.0,164269.82,17.74930524041059
02F,2011,Jul,206635.0,11097.0,213844.28999999998,19.27045958367126
02G,2011,Jul,90171.0,5223.0,96101.55999999998,18.399686004212136
02H,2011,Jul,257240.0,16023.0,304980.72000000003,19.033933720277105
02M,2011,Jul,126659.0,7684.0,137630.41,17.911297501301405
02N,2011,Jul,124811.0,7088.0,141294.17,19.93427906320542
02P,2011,Jul,180064.0,11475.0,234731.12000000005,20.455871023965145
02Q,2011,Jul,90256.0,5504.0,119017.12999999999,21.623751816860462
02R,2011,Jul,251063.0,16471.0,318266.75,19.322855321474105
02T,2011,Jul,166522.0,9125.0,191307.4,20.965194520547943
02V,2011,Jul,161520.0,8139.0,162510.21,19.96685219314412
02W,2011,Jul,71481.0,6542.0,157975.58999999997,24.14790431060837
02X,2011,Jul,247262.0,16386.0,347786.6,21.22461857683388
02Y,2011,Jul,247261.0,14872.0,275705.6099999999,18.538569795589023
03A,2011,Jul,185941.0,9791.0,184599.78,18.85402716780717
03C,2011,Jul,291181.0,12123.0,242945.88999999998,20.04008001319805
03D,2011,Jul,115576.0,5882.0,116836.35,19.86337130227814
03E,2011,Jul,130748.0,5802.0,118156.24999999999,20.36474491554636
03F,2011,Jul,226105.0,12574.0,242618.20999999996,19.295229044059166
03G,2011,Jul,198646.0,11317.0,233942.15999999995,20.671746929398246
03H,2011,Jul,131600.0,8080.0,158499.34,19.616254950495048
